seller_id,period,sales,freight_value,total_sales,quantity,volume,baskets
659e8466eb3ff1b0e8740d74fb7bbedd,2018-01-01,150,33.94,183.94,2,1.034,1
659e8466eb3ff1b0e8740d74fb7bbedd,2018-03-01,154,57.19,211.19,2,0.872,2
659e8466eb3ff1b0e8740d74fb7bbedd,2018-04-01,167,64.93,231.93,2,0.8,2
65a7c0788e4d632ccb5e1b594b87f0bb,2017-07-01,109.9,17.02,126.92,1,1.4,1
65a7c0788e4d632ccb5e1b594b87f0bb,2017-10-01,77.2,46.92,124.12,4,6.4,1
65a7c0788e4d632ccb5e1b594b87f0bb,2017-11-01,79.6,53.48,133.08,4,6.4,1
65b081a070633e057c462abdd6fb9dd8,2017-09-01,399.99,28.08,428.07,1,0.51,1
65b081a070633e057c462abdd6fb9dd8,2017-10-01,325.7,85.73,411.43,4,2.002,4
65b081a070633e057c462abdd6fb9dd8,2017-11-01,241.86,69.83,311.69,3,1.575,3
65b081a070633e057c462abdd6fb9dd8,2017-12-01,359.6,64.9,424.5,4,0.366,3
65b081a070633e057c462abdd6fb9dd8,2018-01-01,105.98,40.77,146.75,2,0.776,2
65b081a070633e057c462abdd6fb9dd8,2018-02-01,301.96,119.08,421.04,4,2.465,4
65b081a070633e057c462abdd6fb9dd8,2018-03-01,45,18.23,63.23,1,0.388,1
65b081a070633e057c462abdd6fb9dd8,2018-04-01,105,14.96,119.96,1,0.475,1
65c255b299faf2d12050937cc219c46c,2017-06-01,44.1,14.1,58.2,1,0.2,1
65c255b299faf2d12050937cc219c46c,2017-07-01,44.1,7.78,51.88,1,0.2,1
65febd49fd28ec955651299159b1f527,2018-03-01,155.97,59.44,215.41,4,5.95,4
65febd49fd28ec955651299159b1f527,2018-04-01,514.95,171.19,686.14,6,24.4,4
65febd49fd28ec955651299159b1f527,2018-05-01,1224.9,322.25,1547.15,12,53.275,9
65febd49fd28ec955651299159b1f527,2018-06-01,1081.93,183.19,1265.12,9,25.55,9
65febd49fd28ec955651299159b1f527,2018-07-01,1341.95,245.37,1587.32,9,44.325,9
6601ee6383e7f452be71929f8de48bbb,2017-09-01,99.7,12.2,111.9,1,0.545,1
6601ee6383e7f452be71929f8de48bbb,2017-10-01,53.9,16.14,70.04,1,1,1
6614814a00d344b846ae209f95ee7e3f,2017-05-01,13,12.69,25.69,1,0.5,1
661ad5fcc28cdfb8bcadb12bb2272475,2017-12-01,149.95,75.5,225.45,5,0.5,2
661ad5fcc28cdfb8bcadb12bb2272475,2018-05-01,29.99,22.14,52.13,1,0.1,1
661ad5fcc28cdfb8bcadb12bb2272475,2018-06-01,29.99,22.14,52.13,1,0.1,1
6624bc09786f0e41ae48dfc5eeb1a9e2,2017-02-01,89.54,17.47,107.01,1,1.7,1
6650fcccd8cd2f7e55ffa524f30c4c59,2017-08-01,149.9,12.25,162.15,1,1.8,1
6650fcccd8cd2f7e55ffa524f30c4c59,2017-09-01,189.9,84.06,273.96,1,10.2,1
6650fcccd8cd2f7e55ffa524f30c4c59,2017-10-01,189.9,69.69,259.59,1,10.2,1
666658b8da8370f30e1f89893b1de5e6,2018-02-01,298,23.34,321.34,2,3.4,1
668bf321538e5072858eaef6087ce027,2018-01-01,19.9,8.11,28.01,1,0.075,1
66922902710d126a0e7d26b0e3805106,2017-04-01,120,22.71,142.71,1,1.15,1
66922902710d126a0e7d26b0e3805106,2017-05-01,290,59.7,349.7,3,5.55,3
66922902710d126a0e7d26b0e3805106,2017-06-01,310,62.77,372.77,3,4.85,3
66922902710d126a0e7d26b0e3805106,2017-07-01,804.9,167.77,972.67,9,13.55,9
66922902710d126a0e7d26b0e3805106,2017-08-01,735,168.2,903.2,9,14.25,8
66922902710d126a0e7d26b0e3805106,2017-09-01,974.9,224.49,1199.39,11,17.8,10
66922902710d126a0e7d26b0e3805106,2017-10-01,1112,301.07,1413.07,13,17.05,13
66922902710d126a0e7d26b0e3805106,2017-11-01,1580,370.55,1950.55,15,23.35,15
66922902710d126a0e7d26b0e3805106,2017-12-01,565,112.86,677.86,6,7.25,6
66922902710d126a0e7d26b0e3805106,2018-01-01,2313,484.18,2797.18,24,49.45,22
66922902710d126a0e7d26b0e3805106,2018-02-01,1170,268.09,1438.09,13,20.8,13
66922902710d126a0e7d26b0e3805106,2018-03-01,706,150.95,856.95,8,15.35,8
66922902710d126a0e7d26b0e3805106,2018-04-01,648,125.56,773.56,7,11.6,7
66922902710d126a0e7d26b0e3805106,2018-05-01,589.9,122.16,712.06,7,7.75,7
66922902710d126a0e7d26b0e3805106,2018-06-01,1172.7,306.48,1479.18,14,15.95,14
66922902710d126a0e7d26b0e3805106,2018-07-01,1270.9,271.23,1542.13,13,16.75,12
669ae81880e08f269a64487cfb287169,2016-12-01,409.95,137.72,547.67,9,5.128,5
669ae81880e08f269a64487cfb287169,2017-01-01,490,106.73,596.73,6,5.028,6
669ae81880e08f269a64487cfb287169,2017-02-01,1616.5,275.03,1891.53,17,10.36,16
669ae81880e08f269a64487cfb287169,2017-03-01,570,128.63,698.63,8,7.674,8
669ae81880e08f269a64487cfb287169,2017-04-01,685,162.91,847.91,9,8.124,8
669ae81880e08f269a64487cfb287169,2017-05-01,1173.8,311.05,1484.85,14,11.073,14
669ae81880e08f269a64487cfb287169,2017-06-01,960,274.69,1234.69,14,13.866,11
669ae81880e08f269a64487cfb287169,2017-07-01,1420,323.81,1743.81,18,15.666,16
669ae81880e08f269a64487cfb287169,2017-08-01,447,94.32,541.32,6,4.646,6
669ae81880e08f269a64487cfb287169,2017-09-01,290.99,76.24,367.23,4,2,4
669ae81880e08f269a64487cfb287169,2017-10-01,277.97,65.4,343.37,4,1.85,4
669ae81880e08f269a64487cfb287169,2017-11-01,484.99,108.66,593.65,5,2.5,5
669ae81880e08f269a64487cfb287169,2017-12-01,109.98,55.4,165.38,4,3.6,2
669ae81880e08f269a64487cfb287169,2018-01-01,1209.97,268.67,1478.64,17,6.575,16
669ae81880e08f269a64487cfb287169,2018-02-01,1058.97,282.86,1341.83,15,5.15,13
669ae81880e08f269a64487cfb287169,2018-03-01,840,271.13,1111.13,14,3.825,11
669ae81880e08f269a64487cfb287169,2018-04-01,265.75,163.28,429.03,9,2.26,5
669ae81880e08f269a64487cfb287169,2018-05-01,615,187.55,802.55,9,2.7,8
669ae81880e08f269a64487cfb287169,2018-06-01,208,59.6,267.6,3,0.9,3
669ae81880e08f269a64487cfb287169,2018-07-01,115,18.91,133.91,1,0.45,1
66d5ae34537110d3affc56174dad2b2f,2018-06-01,33.81,38.37,72.18,3,0.195,1
66dc1b1632bd6a3e508510c5b3492107,2017-06-01,158,30.6,188.6,2,0.4,2
66dc1b1632bd6a3e508510c5b3492107,2017-07-01,323.59,77.95,401.54,5,0.7,5
66dc1b1632bd6a3e508510c5b3492107,2017-10-01,428.9,90.85,519.75,7,1.3,4
66dc1b1632bd6a3e508510c5b3492107,2017-12-01,229.6,57.5,287.1,4,0.6,3
66dc1b1632bd6a3e508510c5b3492107,2018-01-01,309.7,43.31,353.01,3,0.35,3
66dc1b1632bd6a3e508510c5b3492107,2018-02-01,268.5,37.64,306.14,2,0.4,2
66dc1b1632bd6a3e508510c5b3492107,2018-03-01,278.7,44.71,323.41,3,0.4,3
66dc1b1632bd6a3e508510c5b3492107,2018-04-01,338.2,81.1,419.3,5,0.85,4
66dc1b1632bd6a3e508510c5b3492107,2018-05-01,798.4,129.19,927.59,5,1.2,5
66dc1b1632bd6a3e508510c5b3492107,2018-06-01,99.8,31.46,131.26,2,0.4,2
66dc1b1632bd6a3e508510c5b3492107,2018-07-01,488,103.56,591.56,4,0.55,4
66e0557ecc2b4dbea057e93f215f68d8,2017-04-01,489,18.17,507.17,1,0.6,1
66e0557ecc2b4dbea057e93f215f68d8,2017-05-01,439,16.82,455.82,1,0.6,1
66e0557ecc2b4dbea057e93f215f68d8,2017-06-01,439,11.89,450.89,1,0.7,1
66e0557ecc2b4dbea057e93f215f68d8,2017-07-01,908,49.48,957.48,2,1.2,2
66e0557ecc2b4dbea057e93f215f68d8,2017-08-01,454,18.94,472.94,1,0.6,1
66e0557ecc2b4dbea057e93f215f68d8,2017-09-01,1262,40.21,1302.21,3,1.9,3
66e0557ecc2b4dbea057e93f215f68d8,2017-10-01,2703,101.63,2804.63,7,4.16,7
66e0557ecc2b4dbea057e93f215f68d8,2017-11-01,2972,117.28,3089.28,8,4.4,8
66e0557ecc2b4dbea057e93f215f68d8,2017-12-01,2325,104.39,2429.39,6,3.6,6
66e0557ecc2b4dbea057e93f215f68d8,2018-01-01,489,19.18,508.18,1,0.6,1
66fd84ee7528c0c0de85d0f44a73d5ab,2017-02-01,264.33,124.58,388.91,8,3.1,5
66fd84ee7528c0c0de85d0f44a73d5ab,2017-03-01,903.9,234.57,1138.47,10,18.3,4
66fd84ee7528c0c0de85d0f44a73d5ab,2017-05-01,89.9,54.3,144.2,1,0.5,1
66fd84ee7528c0c0de85d0f44a73d5ab,2017-06-01,179.98,39.74,219.72,2,2.4,1
670a9dda115b5a88b18cfadee8de2332,2017-07-01,79.9,25.84,105.74,1,0.1,1
670a9dda115b5a88b18cfadee8de2332,2017-10-01,169.8,27.44,197.24,2,0.2,2
670a9dda115b5a88b18cfadee8de2332,2017-11-01,89.9,15.38,105.28,1,0.2,1
670a9dda115b5a88b18cfadee8de2332,2018-03-01,249.7,49.95,299.65,3,0.35,3
670a9dda115b5a88b18cfadee8de2332,2018-05-01,139.8,31.3,171.1,2,0.2,2
670a9dda115b5a88b18cfadee8de2332,2018-07-01,189.8,33.18,222.98,2,0.55,2
670c26e0f1bf8d0576271d5cfaec6d2b,2017-10-01,558.2,160.53,718.73,8,3.559,7
670c26e0f1bf8d0576271d5cfaec6d2b,2017-11-01,1093.4,208.69,1302.09,10,5.15,7
670c26e0f1bf8d0576271d5cfaec6d2b,2017-12-01,1224.2,253.46,1477.66,17,5.533,17
670c26e0f1bf8d0576271d5cfaec6d2b,2018-01-01,829.5,237.42,1066.92,13,5.148,12
670c26e0f1bf8d0576271d5cfaec6d2b,2018-02-01,1666.9,409.38,2076.28,21,8.736,21
670c26e0f1bf8d0576271d5cfaec6d2b,2018-03-01,105.4,55.38,160.78,3,0.81,3
670c26e0f1bf8d0576271d5cfaec6d2b,2018-04-01,414.5,159.7,574.2,5,2.303,5
670c26e0f1bf8d0576271d5cfaec6d2b,2018-05-01,240,126.07,366.07,5,1.412,2
670c26e0f1bf8d0576271d5cfaec6d2b,2018-06-01,159.6,61.12,220.72,4,1.05,3
670c26e0f1bf8d0576271d5cfaec6d2b,2018-07-01,49.9,22.28,72.18,1,0.3,1
671585f5a2af58b6e276bc01003c0d2b,2018-06-01,85,34.46,119.46,2,0.4,2
671585f5a2af58b6e276bc01003c0d2b,2018-07-01,1159,413.65,1572.65,25,5.15,25
67225bff54a172ff67579aaf583efd78,2017-08-01,448,53.95,501.95,2,11.725,2
67225bff54a172ff67579aaf583efd78,2017-10-01,513,53.67,566.67,3,1.9,3
67225bff54a172ff67579aaf583efd78,2017-11-01,39,15.1,54.1,1,0.25,1
67225bff54a172ff67579aaf583efd78,2017-12-01,219,17.29,236.29,1,1,1
67225bff54a172ff67579aaf583efd78,2018-01-01,19,15.1,34.1,1,0.3,1
674207551483fec113276b67b0d871ff,2018-06-01,119.9,13.94,133.84,1,2.85,1
6750d71153f00fc58829af2a8ef1bcf1,2017-02-01,99,15.9,114.9,1,0.9,1
6750d71153f00fc58829af2a8ef1bcf1,2017-03-01,269,17.09,286.09,1,0.6,1
6750d71153f00fc58829af2a8ef1bcf1,2017-04-01,2799,28,2827,1,20.9,1
6750d71153f00fc58829af2a8ef1bcf1,2017-05-01,89,16.38,105.38,1,0.7,1
6750d71153f00fc58829af2a8ef1bcf1,2017-06-01,99,16.45,115.45,1,0.6,1
6750d71153f00fc58829af2a8ef1bcf1,2017-07-01,159,18.68,177.68,1,1,1
67883baaae6134ee81b271a542613728,2018-06-01,3314,124.91,3438.91,6,1.841,6
67883baaae6134ee81b271a542613728,2018-07-01,4853.9,203.21,5057.11,13,5.045,13
679769a98cfcc6da877c8486ff1c13f3,2017-02-01,548,35.87,583.87,2,2.4,2
679769a98cfcc6da877c8486ff1c13f3,2017-03-01,1047,49.83,1096.83,3,1.5,3
679769a98cfcc6da877c8486ff1c13f3,2017-04-01,349,22.89,371.89,1,0.5,1
679769a98cfcc6da877c8486ff1c13f3,2017-06-01,698,57.77,755.77,2,1,2
679769a98cfcc6da877c8486ff1c13f3,2017-08-01,698,55.96,753.96,2,1,2
679769a98cfcc6da877c8486ff1c13f3,2017-10-01,1047,56.41,1103.41,3,1.5,3
679769a98cfcc6da877c8486ff1c13f3,2017-12-01,698,36.4,734.4,2,1,2
679769a98cfcc6da877c8486ff1c13f3,2018-03-01,349,17.13,366.13,1,0.5,1
679769a98cfcc6da877c8486ff1c13f3,2018-04-01,349,20.32,369.32,1,0.5,1
679769a98cfcc6da877c8486ff1c13f3,2018-05-01,349,20.54,369.54,1,0.5,1
679769a98cfcc6da877c8486ff1c13f3,2018-07-01,897,65.27,962.27,3,2.9,3
67bf6941ba2f1fa1d02c375766bc3e53,2017-08-01,274,62.66,336.66,1,12.125,1
67bf6941ba2f1fa1d02c375766bc3e53,2017-10-01,274,58.07,332.07,1,12.125,1
67bf6941ba2f1fa1d02c375766bc3e53,2017-11-01,274,80.87,354.87,1,12.125,1
67bf6941ba2f1fa1d02c375766bc3e53,2017-12-01,1096,326.07,1422.07,4,48.5,3
67bf6941ba2f1fa1d02c375766bc3e53,2018-01-01,274,31.51,305.51,1,12.125,1
67bf6941ba2f1fa1d02c375766bc3e53,2018-02-01,969,128.7,1097.7,3,36.375,1
67bf6941ba2f1fa1d02c375766bc3e53,2018-03-01,706,171.83,877.83,4,41.675,2
67bf6941ba2f1fa1d02c375766bc3e53,2018-04-01,827,245.14,1072.14,3,35.275,3
67bf6941ba2f1fa1d02c375766bc3e53,2018-05-01,289,173.02,462.02,1,12.125,1
67bf6941ba2f1fa1d02c375766bc3e53,2018-06-01,209,48.85,257.85,1,13.55,1
67bf6941ba2f1fa1d02c375766bc3e53,2018-07-01,418,92.96,510.96,2,27.1,1
67e43d802fde8cfd3f9580124f8167d1,2017-01-01,36,42.36,78.36,3,5.4,2
6806dad1da97bfb5a9038eac6881f706,2017-11-01,99,15.44,114.44,1,0.45,1
6806dad1da97bfb5a9038eac6881f706,2017-12-01,594,101.3,695.3,3,3.25,3
6806dad1da97bfb5a9038eac6881f706,2018-01-01,198,17.15,215.15,1,0.8,1
6806dad1da97bfb5a9038eac6881f706,2018-03-01,322,40.2,362.2,2,1.8,2
6806dad1da97bfb5a9038eac6881f706,2018-05-01,99,22.4,121.4,1,0.35,1
6806dad1da97bfb5a9038eac6881f706,2018-07-01,165,109.77,274.77,6,1.75,2
681fce914360217db47784ae28905a96,2017-09-01,385,21.23,406.23,1,0.45,1
681fce914360217db47784ae28905a96,2017-10-01,460.9,32.41,493.31,2,0.533,2
681fce914360217db47784ae28905a96,2017-12-01,287,59.07,346.07,3,0.408,3
681fce914360217db47784ae28905a96,2018-01-01,755.63,102.32,857.95,6,1.433,5
681fce914360217db47784ae28905a96,2018-02-01,216,38.71,254.71,2,0.2,2
681fce914360217db47784ae28905a96,2018-03-01,1100,94.59,1194.59,5,1.275,5
681fce914360217db47784ae28905a96,2018-04-01,499.9,42.01,541.91,2,0.55,2
681fce914360217db47784ae28905a96,2018-06-01,422.9,54.13,477.03,3,3.15,3
6824a69c9ea0313eba299dd4a2dba09a,2018-06-01,89.9,13.97,103.87,1,0.433,1
6824a69c9ea0313eba299dd4a2dba09a,2018-07-01,577,103.21,680.21,6,5.503,5
685b870da5b52a710782c9c0fefbeb5b,2017-11-01,590,28.88,618.88,1,5.3,1
685b870da5b52a710782c9c0fefbeb5b,2018-02-01,37,15.1,52.1,1,0.4,1
6860153b69cc696d5dcfe1cdaaafcf62,2017-10-01,238.71,81.22,319.93,6,5.4,3
6860153b69cc696d5dcfe1cdaaafcf62,2017-12-01,59.14,30.2,89.34,2,2.2,2
6860153b69cc696d5dcfe1cdaaafcf62,2018-01-01,179.44,115.87,295.31,4,7.65,2
6860153b69cc696d5dcfe1cdaaafcf62,2018-02-01,281.07,143.88,424.95,9,9.55,6
6860153b69cc696d5dcfe1cdaaafcf62,2018-03-01,398.83,153.61,552.44,9,13.65,9
6860153b69cc696d5dcfe1cdaaafcf62,2018-04-01,212.95,41.22,254.17,5,6,4
6860153b69cc696d5dcfe1cdaaafcf62,2018-05-01,707.85,314.39,1022.24,17,20.4,17
6860153b69cc696d5dcfe1cdaaafcf62,2018-06-01,498.19,164.58,662.77,11,13.95,10
6860153b69cc696d5dcfe1cdaaafcf62,2018-07-01,1251.45,445.63,1697.08,21,41.393,21
6861de0f40cacb0602e473c51639f980,2017-10-01,499,142.31,641.31,1,22.75,1
6861de0f40cacb0602e473c51639f980,2018-04-01,25,23.28,48.28,1,0.65,1
6861de0f40cacb0602e473c51639f980,2018-05-01,100,73.32,173.32,4,2.6,1
6861de0f40cacb0602e473c51639f980,2018-06-01,50,36.82,86.82,2,1.3,2
686886775c8f6b1191c7b953fb52708c,2018-05-01,189,13.62,202.62,1,2,1
6879c4d287a8dd06b11f54ea8f78e4da,2018-05-01,79.98,24.75,104.73,2,3.85,2
6879c4d287a8dd06b11f54ea8f78e4da,2018-06-01,329.89,83.29,413.18,2,13.225,2
6879c4d287a8dd06b11f54ea8f78e4da,2018-07-01,117.8,41.42,159.22,2,3.9,2
688756f717c462a206ad854c5027a64a,2018-03-01,899.89,305.34,1205.23,23,101.925,18
688756f717c462a206ad854c5027a64a,2018-04-01,1334.98,502.7,1837.68,25,94.688,17
688756f717c462a206ad854c5027a64a,2018-05-01,1366.68,400.77,1767.45,19,66.883,17
688756f717c462a206ad854c5027a64a,2018-06-01,1920.64,611.86,2532.5,26,69.18,23
688756f717c462a206ad854c5027a64a,2018-07-01,444.35,114.24,558.59,8,9.825,8
68ca56ce86830f3d31b1b7ec6a54da3e,2018-06-01,599.79,106.33,706.12,4,16.25,4
68ca56ce86830f3d31b1b7ec6a54da3e,2018-07-01,119.8,37.04,156.84,2,0.634,2
68f86ba270525243e68ae74044f992b9,2017-07-01,138,30.48,168.48,2,1.4,1
68f86ba270525243e68ae74044f992b9,2017-10-01,69,17.05,86.05,1,0.7,1
68f86ba270525243e68ae74044f992b9,2017-11-01,48,25.38,73.38,1,0.5,1
68f86ba270525243e68ae74044f992b9,2018-01-01,89.8,48.25,138.05,2,0.7,2
68f86ba270525243e68ae74044f992b9,2018-02-01,143.9,26.12,170.02,2,0.65,2
68f86ba270525243e68ae74044f992b9,2018-04-01,89,15.5,104.5,1,0.3,1
68f86ba270525243e68ae74044f992b9,2018-05-01,99.9,8.12,108.02,1,0.3,1
68f86ba270525243e68ae74044f992b9,2018-06-01,99.9,15.8,115.7,1,0.3,1
68f86ba270525243e68ae74044f992b9,2018-07-01,99,8.11,107.11,1,0.3,1
6902157ee16728322d61a1321fa79e58,2017-08-01,79.9,15.31,95.21,1,0.6,1
6902157ee16728322d61a1321fa79e58,2017-09-01,79.9,16.32,96.22,1,0.6,1
693660429f9dc4ff704eb3d88dad54d7,2018-06-01,124,24.12,148.12,2,1.094,2
695051e2981c8b19e77cafe450d5bdf3,2017-11-01,169.76,12.69,182.45,1,2.7,1
6973a06f484aacf400ece213dbf3d946,2017-12-01,3607.3,471.81,4079.11,39,7.913,32
6973a06f484aacf400ece213dbf3d946,2018-01-01,2577.76,260.8,2838.56,19,9.344,17
6973a06f484aacf400ece213dbf3d946,2018-02-01,2458.87,344.89,2803.76,29,8.304,24
6973a06f484aacf400ece213dbf3d946,2018-03-01,1942.67,240.81,2183.48,23,6.711,18
6973a06f484aacf400ece213dbf3d946,2018-05-01,339.56,36.93,376.49,4,1.284,3
6973a06f484aacf400ece213dbf3d946,2018-06-01,84.89,8.33,93.22,1,0.321,1
698624c6632eeba1774924dbea24c700,2018-03-01,19.9,15.23,35.13,1,1,1
6989574bd97d9773f10d232b6c07da59,2017-02-01,389,57.3,446.3,1,7.7,1
6989574bd97d9773f10d232b6c07da59,2017-03-01,319.9,87.12,407.02,1,12.7,1
6989574bd97d9773f10d232b6c07da59,2017-05-01,329.9,54.91,384.81,1,12.7,1
6989574bd97d9773f10d232b6c07da59,2017-06-01,709.8,43.09,752.89,2,15.75,2
6989574bd97d9773f10d232b6c07da59,2017-10-01,409.9,22.36,432.26,1,7.7,1
6989574bd97d9773f10d232b6c07da59,2018-06-01,319.9,56.32,376.22,1,8.05,1
698f5fa55a5f73d0740e9d9a773e8093,2018-05-01,120,83.99,203.99,6,0.668,4
69a43819c758c65a5befb0b471c954d7,2017-05-01,99.95,15.45,115.4,1,0.317,1
69a43819c758c65a5befb0b471c954d7,2017-08-01,199.9,85.46,285.36,2,0.725,1
69b5eaa096c3f9d1e5c398c597f567d6,2018-07-01,938,49.02,987.02,2,14.5,2
6a0cbc8af2e8abd1bdfb777943d174c6,2017-04-01,82.4,17.29,99.69,1,3.55,1
6a0cbc8af2e8abd1bdfb777943d174c6,2017-05-01,105.9,21.23,127.13,1,2.15,1
6a0cbc8af2e8abd1bdfb777943d174c6,2017-07-01,323.7,54.01,377.71,3,6.2,3
6a0cbc8af2e8abd1bdfb777943d174c6,2017-08-01,115,16.44,131.44,1,1.3,1
6a0cbc8af2e8abd1bdfb777943d174c6,2017-09-01,345,59.04,404.04,3,6.2,3
6a0cbc8af2e8abd1bdfb777943d174c6,2017-10-01,920,158.44,1078.44,8,14.4,8
6a0cbc8af2e8abd1bdfb777943d174c6,2017-11-01,805,181.92,986.92,7,12,7
6a0cbc8af2e8abd1bdfb777943d174c6,2017-12-01,345,51.94,396.94,3,6.2,3
6a0cbc8af2e8abd1bdfb777943d174c6,2018-01-01,440.4,96.51,536.91,4,9.75,4
6a0cbc8af2e8abd1bdfb777943d174c6,2018-02-01,230,35.44,265.44,2,4.05,2
6a0cbc8af2e8abd1bdfb777943d174c6,2018-04-01,95.4,18.75,114.15,1,3.55,1
6a0cbc8af2e8abd1bdfb777943d174c6,2018-06-01,86.25,34.36,120.61,1,3.55,1
6a3139c7bf09ece22a4713d956acbe5e,2018-06-01,61.9,14.74,76.64,1,1.907,1
6a38087bc8ad4f89ff453561005f6dea,2018-04-01,321.93,106.54,428.47,7,1.099,2
6a38087bc8ad4f89ff453561005f6dea,2018-05-01,308.6,96.41,405.01,4,0.657,3
6a38087bc8ad4f89ff453561005f6dea,2018-06-01,417.6,149.39,566.99,4,0.6,4
6a38087bc8ad4f89ff453561005f6dea,2018-07-01,785.3,195.58,980.88,7,0.957,6
6a51fc556dab5f766ced6fbc860bc613,2017-03-01,516.6,80.98,597.58,4,9.65,3
6a51fc556dab5f766ced6fbc860bc613,2017-04-01,419.8,43.99,463.79,2,9.2,2
6a51fc556dab5f766ced6fbc860bc613,2017-05-01,967.6,97.5,1065.1,5,23.55,3
6a51fc556dab5f766ced6fbc860bc613,2017-06-01,226.9,26.43,253.33,1,4.1,1
6a51fc556dab5f766ced6fbc860bc613,2017-07-01,648.7,66.56,715.26,3,13.9,2
6a51fc556dab5f766ced6fbc860bc613,2017-08-01,236.9,27.98,264.88,1,15.2,1
6a51fc556dab5f766ced6fbc860bc613,2017-09-01,788,58,846,3,13.4,2
6a51fc556dab5f766ced6fbc860bc613,2017-10-01,1095.79,116,1211.79,3,56.4,3
6a51fc556dab5f766ced6fbc860bc613,2017-12-01,570.28,49.26,619.54,3,7,2
6a51fc556dab5f766ced6fbc860bc613,2018-01-01,964.3,75.8,1040.1,3,13,2
6a51fc556dab5f766ced6fbc860bc613,2018-02-01,359.8,60.9,420.7,2,12.15,2
6a51fc556dab5f766ced6fbc860bc613,2018-04-01,199.9,19.48,219.38,1,9.2,1
6a51fc556dab5f766ced6fbc860bc613,2018-06-01,293.2,23.87,317.07,1,6.25,1
6a51fc556dab5f766ced6fbc860bc613,2018-07-01,289.9,45.83,335.73,1,10.5,1
6a53b90c3ad9e0b56d9fe5c69165fff5,2018-04-01,99.8,36.46,136.26,2,0.7,1
6a53b90c3ad9e0b56d9fe5c69165fff5,2018-07-01,39.98,18.54,58.52,2,0.35,1
6a8a889bde935bafa76d7848782dfaf9,2018-02-01,66,16.58,82.58,2,0.876,2
6a8a889bde935bafa76d7848782dfaf9,2018-03-01,539.92,219.13,759.05,18,8.406,16
6a8a889bde935bafa76d7848782dfaf9,2018-04-01,76.47,24.87,101.34,3,1.389,1
6a8a889bde935bafa76d7848782dfaf9,2018-05-01,178.43,107.22,285.65,7,3.15,7
6a8b085f816a1f75f92dbac6eb545f8f,2017-06-01,52.9,37.48,90.38,2,0.2,2
6a8b085f816a1f75f92dbac6eb545f8f,2017-07-01,544.8,150.91,695.71,10,1.15,10
6a8b085f816a1f75f92dbac6eb545f8f,2017-08-01,125.2,81.3,206.5,5,2.425,4
6a8b085f816a1f75f92dbac6eb545f8f,2017-09-01,172.4,80.88,253.28,6,0.65,6
6a8b085f816a1f75f92dbac6eb545f8f,2017-10-01,959.18,248.64,1207.82,15,1.4,14
6a8b085f816a1f75f92dbac6eb545f8f,2017-11-01,467,180.87,647.87,12,1.196,11
6a8b085f816a1f75f92dbac6eb545f8f,2017-12-01,845.3,251.57,1096.87,17,3.876,16
6a8b085f816a1f75f92dbac6eb545f8f,2018-01-01,767.5,273.9,1041.4,19,2.161,18
6a8b085f816a1f75f92dbac6eb545f8f,2018-02-01,430.3,199.09,629.39,11,0.886,11
6a8b085f816a1f75f92dbac6eb545f8f,2018-03-01,379,182.42,561.42,9,2.95,9
6a8b085f816a1f75f92dbac6eb545f8f,2018-04-01,333.5,70.44,403.94,5,0.372,3
6a8b085f816a1f75f92dbac6eb545f8f,2018-05-01,285.1,112.89,397.99,6,0.651,6
6a8b085f816a1f75f92dbac6eb545f8f,2018-06-01,366.79,171.09,537.88,10,1.147,10
6a8b085f816a1f75f92dbac6eb545f8f,2018-07-01,290,136.51,426.51,8,0.714,7
6aa3928696eab49a19a466e665a649fd,2018-02-01,237,35.8,272.8,2,4.775,2
6aa3928696eab49a19a466e665a649fd,2018-03-01,312,83.67,395.67,5,5.45,4
6aa3928696eab49a19a466e665a649fd,2018-04-01,1067,122.12,1189.12,9,9.074,7
6aa3928696eab49a19a466e665a649fd,2018-05-01,350,69.56,419.56,3,3.926,3
6aa3928696eab49a19a466e665a649fd,2018-07-01,109,24.53,133.53,3,1.566,2
6b15924333bd1a741595fe981ea04822,2017-01-01,26.9,14.52,41.42,1,0.114,1
6b15924333bd1a741595fe981ea04822,2017-02-01,76.7,40,116.7,3,0.414,3
6b15924333bd1a741595fe981ea04822,2017-03-01,107.6,61.28,168.88,4,0.456,4
6b15924333bd1a741595fe981ea04822,2017-04-01,186.32,46.78,233.1,5,1.578,5
6b15924333bd1a741595fe981ea04822,2017-05-01,128.1,46.9,175,5,0.642,5
6b15924333bd1a741595fe981ea04822,2017-06-01,88.7,30.66,119.36,3,0.728,3
6b1c4d4d9ccf0be3d8544eb0e71e5318,2018-02-01,1699,60.04,1759.04,1,12.7,1
6b243f80ed07b10f0e8aa0f21a205f3c,2017-06-01,84.9,16.35,101.25,1,0.9,1
6b243f80ed07b10f0e8aa0f21a205f3c,2017-07-01,169.8,43.79,213.59,2,1.8,2
6b243f80ed07b10f0e8aa0f21a205f3c,2017-08-01,194.7,59.16,253.86,3,2.1,3
6b243f80ed07b10f0e8aa0f21a205f3c,2017-09-01,464.5,95.86,560.36,5,4.1,4
6b243f80ed07b10f0e8aa0f21a205f3c,2017-10-01,479.2,146.74,625.94,8,4.15,7
6b243f80ed07b10f0e8aa0f21a205f3c,2017-11-01,457.4,98.28,555.68,6,3.6,6
